University,Latitude,Longitude,Address
People's University,34.1653913,77.46749199,"Ice Stupa Alternative University, NH1, Chumkar, Leh district, Ladakh, India"
Periyar University,11.71874505,78.07844414,"Periyar University, Vettchi Salai, Omalur, Salem, Tamil Nadu, 636012, India"
PES University,12.9342358,77.53432388,"PES University, Outer Ring Road, Veerabhadra Nagara, Pantarapalya, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560085, India"
Pondicherry University,12.02286805,79.85094146,"Pondicherry University, East Coast Road, Sri Ma, Kalapet, Ozhukarai Taluk, Puducherry, 605014, India"
Potti Sreeramulu Telugu University,17.39529305,78.46994905,"Potti Sreeramulu Telugu University, NH44;NH65;NH163, Nampally, Ward 75 Red Hills, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India"
Pratap University,27.2263568,75.930696,"Pratap University, Jaipur Bypass, Lamya Mewal, Chandwaji, Amber Tehsil, Jaipur(Rural), Rajasthan, 303121, India"
Presidency  University,22.5765464,88.3635222,"Presidency University, College Street, Tiretta Bazaar, Bow Bazar North, Kolkata, West Bengal, 700073, India"
Presidency University,22.5765464,88.3635222,"Presidency University, College Street, Tiretta Bazaar, Bow Bazar North, Kolkata, West Bengal, 700073, India"
Prestige University,12.8477056,74.8633541,"Prestige International School & Pre - University College, Mangalore-Kasaragodu Road, Attavar, Jeppinamogaru, Mangaluru taluk, Dakshina Kannada, Karnataka, 575009, India"
Professor Jayashankar Telangana State Agricultural University,17.32180995,78.41138652,"Professor Jayashankar Telangana State Agricultural University, Mady, Premavathipet, Ward 60 Rajendra Nagar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500030, India"
Punjab Engineering College,30.76648685,76.7850788,"Punjab Engineering College, Vidya Marg, Sector 11, Ward 1, Chandigarh, 160012, India"
Punjabi University,30.3580954,76.45032538,"ਪੰਜਾਬੀ ਯੂਨੀਵਰਸਿਟੀ, Rajpura Road, Patiala, Patiala Tahsil, Patiala, Punjab, 147002, India"
Rabindra Bharati University,22.62696605,88.3804981,"Rabindra Bharati University, Barrackpore Trunk Road, Baranagar, Barrackpore, North 24 Parganas, West Bengal, 700050, India"
Raffles University,28.64189455,77.17658309,"Raffles Millennium International, Pusa Road, South Patel Nagar, Patel Nagar, Karol Bagh Tehsil, West Delhi, Delhi, 110060, India"
Raiganj University,25.60455055,88.12834208,"Raiganj University, NH12, Raiganj, Uttar Dinajpur, West Bengal, 733134, India"
Rajasthan University,26.8877852,75.8138009,"Rajasthan University, JLN Marg, Sindhi Colony, Adarsh Nagar, Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur, Rajasthan, 302004, India"
Rajendra University,25.9860034,85.6753748,"Dr. Rajendra Prasad Central Agriculture University, Pusa Samasatipur Road, Pusa, Samastipur, Bihar, 848125, India"
Rajiv Gandhi University,27.1514552,93.76658861,"Rajiv Gandhi University - RGU Doimukh, NH713A, Doimukh, Doimukh SDO, Papum Pare, Arunachal Pradesh, 791112, India"
Rajiv Gandhi University of Knowledge Technologies,14.3330863,78.5413809,"Rajiv Gandhi University of Technology knowledge Technologies RK Valley Second Gate, MDR, Vempalle, YSR, Andhra Pradesh, India"
Rajiv Gandhi University of Knowledge Technology,18.2874129,83.8256301,"Rajiv Gandhi University of Knowledge and Technology, Ethcherla Main Road, Mettapeta, Lingalapeta, Etcherla, Srikakulam, Andhra Pradesh, 532401, India"
Rama University,28.689281,76.9511988,"Pandit Shree Ram Sharma, NH9, Bahadurgarh, Jhajjar, Haryana, 124507, India"
Ramdeobaba University,21.1768645,79.0606934,"Ramdeobaba University (RBU), Ramdeobaba college road, Seminary Hills, Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, 440006, India"
Ranchi University,23.37180035,85.32425261,"Ranchi University, Sastri Market Main Road, Chadri, Ranchi, Kanke, Ranchi, Jharkhand, 834001, India"
Rashtrasant Tukadoji Maharaj Nagpur University,21.14771745,79.03924327,"Rashtrasant Tukadoji Maharaj Nagpur University, Ambazari Road, Bharat Nagar, Nagpur City, Nagpur Urban Taluka, Nagpur, Maharashtra, 440033, India"
Ravenshaw University,20.4628024,85.89527063,"Ravenshaw University, JOBRA ROAD, Cuttack, Cuttack (M.Corp.) P.S, Cuttack, Odisha, 753001, India"
Rayat Bahra University,30.78115575,76.61765661,"Rayat-Bahra University, NH205, Lakhnaur, Kharar Tahsil, Sahibzada Ajit Singh Nagar, Punjab, 140104, India"
Reva University,13.1154491,77.63579045,"REVA University, Bellahalli Main Road, Kattigenahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India"
RK University,22.2410306,70.90187975,"RK University, SH 25, Rajkot Taluka, Rajkot, Gujarat, India"
RKDF University,23.185204,77.450875,"rkdf hospital, Bagsewania Main Road, Barkatullah University, Hoshangabad Road, Bhopal, Huzur Tahsil, Bhopal, Madhya Pradesh, 462026, India"
RV University,12.92340265,77.49968474,"RV University, Way to admission office, Dubasi Palya, Pattanagere, Mailasandra, Bangalore South, Bengaluru Urban, Karnataka, 560059, India"
Sage University,22.6365885,75.85234719,"SAGE University - Indore Campus, Kelodkartal, Bhicholi Hapsi Tahsil, Indore, Madhya Pradesh, India"
Sai University,21.4976889,83.90349869,"Veer Surendra Sai University of Technology, Burla Road, Burla, Sambalpur, Odisha, 768018, India"
Sambalpur University,21.48037555,83.88261768,"Sambalpur University, Burla Road, Burla, Sambalpur, Odisha, 768019, India"
Sandip University,19.9634818,73.6686905,"Sandip Institute of Pharmaceutical Sciences, Trimbakeshwar Road, Mahiravni, Nashik Taluka, Nashik, Maharashtra, 422012, India"
Sandip University,19.9634818,73.6686905,"Sandip Institute of Pharmaceutical Sciences, Trimbakeshwar Road, Mahiravni, Nashik Taluka, Nashik, Maharashtra, 422012, India"
Sangam University,25.2787184,74.62094092,"Sangam University, Bhilwara Bypass, Bhilwara, Bhilwara Tehsil, Bhilwara, Rajasthan, 311001, India"
Sanjay Ghodawat University,16.74456625,74.38390055,"Sanjay Ghodawat University - SGU, NH166, Hatkanangle, Kolhapur, Maharashtra, 416109, India"
Sanskriti University,27.6888985,77.5184926,"Sanskriti University, NH44, Chhata, Mathura, Uttar Pradesh, 281401, India"
Santosh,13.0886119,80.2756053,"Santosh, Wall Tax Road, Sowcarpet, CMWSSB Division 59, Zone 5 Royapuram, Chennai, Tamil Nadu, 600001, India"
Sapthagiri NPS University,13.0679336,77.50420379,"Sapthagiri NPS University (u/c), Kirloskar Layout, Bagalagunte, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560090, India"
Sardar Patel University,22.46811545,73.07644387,"Sardar Vallabhbhai Patel Institute of Technology, NH48, Vasad, Anand Rural Taluka, Anand, Gujarat, 388306, India"
Sardar Patel University,22.46811545,73.07644387,"Sardar Vallabhbhai Patel Institute of Technology, NH48, Vasad, Anand Rural Taluka, Anand, Gujarat, 388306, India"
Sarvepalli Radhakrishnan University,12.02875145,79.84780998,"Sarvepalli Radhakrishnan Boys hostel, Pondicherry University Road, Pondicherry Central University, Kalapet, Ozhukarai Taluk, Puducherry, 605014, India"
Sathyabama Institute of Science and Technology,12.8734977,80.21986552,"Sathyabama Institute of Science and Technology, GeoFiny Technologies Pvt ltd, CMWSSB Division 200, Zone 15 Sholinganallur, Sholinganallur, Chennai, Tamil Nadu, 600119, India"
Saurashtra University,22.29172215,70.74203438,"Saurashtra University, University Road, Rajkot West Taluka, Rajkot, Gujarat, 360005, India"
Saveetha Institute of Medical and Technical Sciences,13.0245862,80.015611,"Saveetha Medical College and Hospital Blood Bank (A unit of Saveetha Institute of Medical and Technical Sciences), NH48, Thandalam, Sriperumbudur, Kanchipuram, Thiruvallur, Tamil Nadu, 602105, India"
Savitribai Phule Pune University,18.55284405,73.82662897,"Savitribai Phule Pune University, University Road, Model Colony, Khadki, Pune City, Pune, Maharashtra, 411007, India"
Scope Global Skills University,23.1536966,77.4792392,"Scope Global Skills University, NH-12, NH46, Bhopal, Ratanpur, Huzur Tahsil, Bhopal, Madhya Pradesh, 462047, India"
Sharda University,28.4734073,77.4829339,"Sharda University, Noida-Greater Noida Expressway, Shafipur, Gautam Buddha Nagar, Uttar Pradesh, 201308, India"
Shiv Nadar University,28.52571235,77.57445498,"Shiv Nadar University, NH34;NH334C, Chithera, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201314, India"
Shivaji University,16.67796705,74.25156159,"शिवाजी विद्यापीठ, Vidyanagar, Old Pune - Bangalore Road, Rajarampuri, Kolhapur, Karvir, Kolhapur, Maharashtra, 416004, India"
Shobhit University,29.0708985,77.71265397,"Shobhit University, Meerut Bypass, Modipuram, Daurala, Sardhana, Meerut, Uttar Pradesh, 250110, India"
Shri Mata Vaishno Devi University,32.94141025,74.95415224,"Shri Mata Vaishno Devi University, SMVDU, NH44, Reasi, Jammu and Kashmir, 182320, India"
Shri Shankaracharya Professional University,21.21566885,81.30673222,"Shri Shankaracharya Professional University, Shri Shankaracharya College Road, Durg, Durg Tahsil, Durg, Chhattisgarh, 491002, India"
Shri Vishwakarma Skill University,28.44916555,77.07563295,"Shri Vishwakarma Skill University, August Kranti Marg, Ardee City, Sector 44, Gurgaon, Gurugram, Haryana, 122003, India"
Shyam University,28.9665587,77.7376995,"Babu Shyam Food Restaurant, CCS University Road, Meerut, Uttar Pradesh, 250001, India"
Siddharth University,27.43993755,83.13216044,"Siddharth University, Naugarh, Siddharthnagar, Uttar Pradesh, 272202, India"
Sidho-Kanho-Birsha University,23.3613452,86.3397664,"Sidho-Kanho-Birsha University, Purulia-Dhanbad Road, Purulia - II, Purulia, West Bengal, 723104, India"
Sikkim Manipal University,27.31742695,88.59735662,"Sikkim Manipal University, NH10, Daragaon Ward, Gangtok, Sikkim, 737102, India"
Sikkim University,27.3109734,88.5950683,"Sikkim Professional University, NH10, Tadong Ward, Gangtok, Sikkim, 737101, India"
Singhania University,24.6173088,73.9919637,"Sir Padampat Singhania University, Hostel Road, Vallabhnagar Tehsil, Udaipur, Rajasthan, India"
South Asian University,28.48497725,77.20102224,"South Asian University, Daffodil Lane, Satbari, Saket Tehsil, South Delhi, Delhi, 110074, India"
Spicer Adventist University,18.56528345,73.82001637,"Spicer Adventist University, Breman Chowk - Khadki Bazar Road, Sindh Colony, Aundh, Pune City, Pune, Maharashtra, 411067, India"
Sri Aurobindo University,17.4055852,78.5148806,"Sri Aurobindo International School, 2-2-4/1, Osmania University Road, Sri Aurobindo Marg, Vidyanagar, Hyderabad, Telangana 500044, Osmania University Road, DD Colony, Hyderabad, Musheerabad mandal, Hyderabad, Telangana, 500044, India"
Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,12.8602047,79.72987067,"Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya, Kanchipuram  - Enathur Road, Konerikuppam, Kanchipuram, Kancheepuram, Kanchipuram, Tamil Nadu, 631501, India"
Sri krishnadevaraya University,14.6103133,77.6472849,"Sri Krishnadevaraya University, Anantapur - Krishnagiri Road, Prasanayapalle, Anantapur, Andhra Pradesh, 515721, India"
Sri Ramachandra Institute of Higher Education and Research,13.04071385,80.14280967,"Sri Ramachandra Institute of Higher Education and Research, Mount - Poonamallee - Avadi Road, Ayappanthangal, Alandur, Thiruvallur, Tamil Nadu, 602101, India"
Sri Sai University,14.1631721,77.8092262,"Sri Sathya Sai Institute of Higher Learning, Puttaparthi Road, Puttaparthi, Sri Sathya Sai, Andhra Pradesh, 515134, India"
Sri Sathya Sai Institute of Higher Learning,14.1631721,77.8092262,"Sri Sathya Sai Institute of Higher Learning, Puttaparthi Road, Puttaparthi, Sri Sathya Sai, Andhra Pradesh, 515134, India"
Sri Venkateswara Institute of Medical Sciences,13.6377462,79.4043061,"Sri Venkateswara Institute of Medical sciences Blood Bank, Mahathi Road, Tirupati, Chittoor, Tirupati, Andhra Pradesh, 517507, India"
Sri Venkateswara University,16.3675326,80.4361233,"Sri Venkateswara Veterinary University, Guntur - Amaravathi Road, Lam, Tadikonda, Guntur, Andhra Pradesh, 535523, India"
Sri Venkateswara Veterinary University,16.3675326,80.4361233,"Sri Venkateswara Veterinary University, Guntur - Amaravathi Road, Lam, Tadikonda, Guntur, Andhra Pradesh, 535523, India"
Srinivas University,17.4152247,78.5078885,"New Martinet High School, Srinivas Nagar, Sri Sai Ram Enclave, Hyderabad, Telangana 500044, Parsigutta Road, Ram Nagar, Ward 86 Musheerabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Musheerabad mandal, Hyderabad, Telangana, 500044, India"
SRM University,28.7976827,77.53888539,"SRM University, Meerut Road, Manota, Modinagar, Ghaziabad, Uttar Pradesh, India"
SRM University,28.7976827,77.53888539,"SRM University, Meerut Road, Manota, Modinagar, Ghaziabad, Uttar Pradesh, India"
St. Aloysius,10.49744375,76.18138305,"st aloysius play ground, Thrissur, Kerala, India"
St. Joseph's University,12.96275945,77.5967014,"St. Joseph's University, Andree Street, Akkithimmanahalli, Shanti Nagar, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560025, India"
"St. Xavier's University, Kolkata",22.5604079,88.48801112,"St. Xavier's University, SXUK Campus, Action Area III, New Town, Bidhannagar, North 24 Parganas, West Bengal, 700160, India"
Sumandeep Vidyapeeth,22.2923132,73.320925,"Sumandeep Vidyapeeth, SH158, Dattapura, Vagodhia Taluka, Vadodara, Gujarat, 391760, India"
Surajmal University,28.8838979,79.51112365,"Surajmal University, NH9, Pulbhatta, Kichha, Udham Singh Nagar, Uttarakhand, 263148, India"
Swami Vivekanand University,23.8191068,78.7995351,"Swami Vivekanand University, SH21, Pathariya, Sagar, Sagar Nagar Tahsil, Sagar, Madhya Pradesh, 470228, India"
Swami Vivekananda University,22.7584675,88.3961163,"স্বামী বিবেকানন্দ ইউনিভার্সিটি, Chakkanthalia Road, Jaffapur More, Surya Sun Village, Barrackpore, North 24 Parganas, West Bengal, 712104, India"
Swami Vivekananda Yoga Anusandhana Samsthana,12.7546686,77.62437049,"Swami Vivekananda Yoga Anusandhana Samsthana, Nosenuru road, Dyavasandra, Devasandra, Anekal, Bengaluru Urban, Karnataka, 560105, India"
Swarnim Gujarat Sports University,23.2318125,72.63845274,"Swarnim Gujarat Sports University, G Road, Sector 15, Gandhinagar, Gandhinagar Taluka, Gandhinagar, Gujarat, 382016, India"
Symbiosis International University,18.5333169,73.83358016,"Atur Centre, Gokhale Road, Model Colony, Pune City, Pune, Maharashtra, 411016, India"
Tamil Nadu Fisheries University,10.82259555,79.83322081,"Tamil Nadu Dr.J.Jayalalithaa Fisheries University - Nagapattinam, East Coast Road, Sri Matha Amirthanagar, Melavanjore, Nagapattinam, Tamil Nadu, 611002, India"
Tamil Nadu Open University,13.00984745,80.23278155,"tamil Nadu Open university, NCSCM Rd, Srinagar Colony, Ward 171, Zone 13 Adyar, Chennai, Tamil Nadu, 600001, India"
Tamil Nadu Physical Education and Sports University,12.83207765,80.14033458,"Tamil Nadu Physical Education And Sports University, Vandalur - Mambakkam - Kelambakkam Road, Kolapakkam, Tiruporur, Chengalpattu, Tamil Nadu, 600127, India"
Tamil University,10.7496345,79.0932687,"Tamil University, Medical College Road, Sarafojinagar, Pookkollai, Thanjavur, Tamil Nadu, 613005, India"
Tamilnadu Dr. Ambedkar Law University,12.97721795,80.2411644,"Dr. Ambedkar Tamilnadu Law Universiy, Taramani Link Road, Tirumalai Nagar, CMWSSB Division 184, Zone 14 Perungudi, Sholinganallur, Chennai, Tamil Nadu, 600036, India"
Tantia University,29.8718256,73.80768163,"Tantia University, NH911, 7G, Chunawadh Kothi, Ganganagar Tehsil, Sri Ganganagar, Rajasthan, India"
Tata Institute of Fundamental Research,18.90710855,72.80491758,"Tata Institute of Fundamental Research, Mandir Marg, New Navy Nagar, A Ward, Zone 1, Mumbai City, Maharashtra, 400005, India"
Tata Institute of Social Sciences,19.04428125,72.9125607,"Tata Institute of Social Sciences (TISS), Deonar Farm Road, Govandi West, M/E Ward, Zone 5, Mumbai Suburban, Maharashtra, 400088, India"
Techno India University,22.5760302,88.4284409,"Techno India University, Street Number 13, DN Block, Sector V, Bidhannagar, North 24 Parganas, West Bengal, 700091, India"
Techno India University,22.5760302,88.4284409,"Techno India University, Street Number 13, DN Block, Sector V, Bidhannagar, North 24 Parganas, West Bengal, 700091, India"
Telangana University,17.32180995,78.41138652,"Professor Jayashankar Telangana State Agricultural University, Mady, Premavathipet, Ward 60 Rajendra Nagar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500030, India"
Tezpur University,26.70172915,92.83019323,"Tezpur University, Tezpur University Road, Tezpur, Sonitpur, Assam, 784028, India"
Thapar Institute of Engineering & Technology,30.3545336,76.36579693,"Thapar Institute of Engineering and Technology, 32, Nabha Road, Patiala, Patiala Tahsil, Patiala, Punjab, 147004, India"
The Global University,17.4027701,78.5202541,"Kaushalya global the complete school DD Colony, 2-2-18/41/1,38, DD Colony, Amberpet, Hyderabad, Telangana 500013, Lane B, DD Colony, Ward 84 Bagh Amberpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Musheerabad mandal, Hyderabad, Telangana, 500044, India"
The ICFAI University,30.3627863,77.87674401,"THE ICFAI UNIVERSITY, DEHRADUN, tulasela road, Vikasnagar, Dehradun, Uttarakhand, 248011, India"
The ICFAI University,30.3627863,77.87674401,"THE ICFAI UNIVERSITY, DEHRADUN, tulasela road, Vikasnagar, Dehradun, Uttarakhand, 248011, India"
The West Bengal University of Health Sciences,22.59175005,88.41232712,"The West Bengal University of Health Sciences, DD-36, Salt Lake Sector-I, 2nd Avenue, DC Block, Sector I, Kolkata, Bidhannagar, North 24 Parganas, West Bengal, 700064, India"
Thiruvalluvar University,13.0299809,79.21077425,"Thiruvalluvar University, Serkadu - Ayagoundanur Road, Katpadi, Vellore, Tamil Nadu, 632106, India"
Thunchath Ezhuthachan Malayalam University,10.8832601,75.89488049,"Thunchath Ezhuthachan Malayalam University, Theendapadi road, Tirur, Malappuram, Kerala, 676502, India"
Tilak Maharashtra Vidyapeeth,18.49330795,73.86479217,"Tilak Maharashtra Vidyapeeth, Kushaba Jhangale Road, Mukund Nagar, Pune City, Pune, Maharashtra, 411009, India"
Tumkur University,13.3388927,77.12074398,"Tumkur University, Ashokanagara 8th cross, Tumakuru, Tumkur taluk, Tumakuru, Karnataka, 572102, India"
UKA Tarsadia University,21.0676549,73.13123636,"Uka Tarsadia University, Maliba Campus, SH165, Bardoli, Mahuva Taluka, Surat, Gujarat, 394350, India"
United University,25.3957121,81.7583556,"United University, Road To Shahapur, Jhalwa, Peepal Gaon, Prayagraj, Uttar Pradesh, 211012, India"
University of Agricultural Sciences,15.4956221,74.9825799,"University of Agricultural Sciences, Belgaum Road, Sadhanakeri, Dharwad, Dharawada taluku, Dharwad, Karnataka, 580001, India"
University of Agricultural Sciences Dharwad,15.49655475,74.98494917,"University of Agricultural Sciences, Dharwad, Sadhanakeri Road, Sadhanakeri, Dharwad, Dharawada taluku, Dharwad, Karnataka, 580001, India"
University of Allahabad,25.4297089,81.77282962,"Indian Institute of Information Technology Allahabad, IIITA Rd, Jhalwa, Prayagraj, Uttar Pradesh, 211015, India"
University of Delhi,28.5846757,77.16358981,"University of Delhi South Campus, Benito Juarez Marg, Moti Bagh, Vasant Vihar Tehsil, New Delhi, Delhi, 110021, India"
University of Engineering & Management,22.48473255,88.34475274,"Calcutta Institute of Engineering and Management, Mahendra Seth Lane, Paschim Putiary, Ashok Nagar, Kolkata, West Bengal, 700041, India"
University of Engineering and Management,22.55985855,88.4899296,"University of Engineering and Management, SXUK Campus, Action Area III, New Town, Bidhannagar, North 24 Parganas, West Bengal, 700160, India"
University of Gour Banga,24.9835058,88.13879925,"University of Gour Banga, NH31, Malda, English Bazar, Maldah, West Bengal, 732101, India"
University of Horticultural Sciences,13.9731654,75.57840716,"Agricultural University, Shivamogga, Savalanga Road, DVS Colony, Shivamogga, Shivamogga taluk, Shimoga, Karnataka, 577204, India"
University of Hyderabad,17.4534271,78.32674059,"University of Hyderabad, Campus Road, Gachibowli, Ward 105 Gachibowli, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500032, India"
University of Kota,25.11316345,75.82258252,"University of Kota, Kota Bypass, Kota, Ladpura Tehsil, Kota, Rajasthan, 324001, India"
University of Ladakh,34.185416,77.41121724,"University of Ladakh, Old Road,, Puluchan, Leh district, Ladakh, India"
University of Lucknow,26.92608625,80.93812366,"University of Lucknow, IndraPuri Colony, Lucknow, Uttar Pradesh, 226024, India"
University of North Bengal,26.7097085,88.3538182,"উত্তরবঙ্গ বিশ্বাবিদ্যালয়, Raja Rammohunpur,, NH27, Siliguri Subdivsion, Darjeeling, West Bengal, 734014, India"
University of Patanjali,29.9086588,78.00174392,"University of Patanjali, NH334, Hardwar, Haridwar, Uttarakhand, 249405, India"
University of Petroleum and Energy Studies,30.41761,77.96826771,"University Of Petroleum and Energy Studies - UPES, Vikasnagar, Dehradun, Uttarakhand, India"
"University of Science & Technology, Meghalaya",26.1003645,91.8451331,"University of Science and Technology Meghalaya, Kiling - Basistha Road, Umling, Ri-Bhoi, Meghalaya, 793101, India"
University of Technology,29.86616555,77.89573483,"Indian Institute of Technology Roorkee, LBS Jogging Track, Roorkee, Haridwar, Uttarakhand, 247667, India"
University of Visvesvaraya College of Engineering,12.97474505,77.58597332,"University Visvesvaraya College of Engineering, Nrupatunga Road, Cubbonpet, Gandhinagar, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India"
Utkal University,20.30232975,85.84240763,"Utkal University, Pani Tanki, Acharya Vihar Square, Ward 17, North Zone, Bhubaneswar Municipal Corporation, Bhubaneswar (M.Corp.), Khordha, Odisha, 751005, India"
Uttarakhand Open University,29.1865791,79.51174578,"Uttarakhand Open University, Keshav Kunj, Haldwani Talli, Haldwani, Nainital, Uttarakhand, 263139, India"
Uttarakhand Technical University,30.3432979,77.9409766,"Veer Madho Singh Bhandari Uttarakhand Technical University, Nanda Ki Chowki to UPES, Kolhūpāni, Vikasnagar, Dehradun, Uttarakhand, 248007, India"
Uttaranchal University,30.34003905,77.95122538,"Uttaranchal University, Nanda Ki Chowki to UPES, Kolhūpāni, Vikasnagar, Dehradun, Uttarakhand, 248007, India"
Vardhman Mahaveer Open University,26.8760984,75.8111925,"Vardhman Mahaveer Open University, JLN Marg, Talvandi, Bapu Nagar, Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur, Rajasthan, 302015, India"
Veer Bahadur Singh Purvanchal University,25.8316832,82.68006569,"Veer Bahadur Singh Purvanchal University, NH135A, jaunpur, Jaunpur, Uttar Pradesh, 222001, India"
Veer Kunwar Singh University,25.5511906,84.6568635,"Mummy's Kitchen, Opposite Veer Kunwar Singh University, Station Road, Arrah, Bhojpur, Bihar, 802301, India"
Veer Narmad South Gujarat University,21.1562179,72.78991644,"Veer Narmad South Gujarat University, Udhna Magdalla Road, Majura Taluka, Surat, Gujarat, 395007, India"
Veer Surendra Sai University of Technology,21.4976889,83.90349869,"Veer Surendra Sai University of Technology, Burla Road, Burla, Sambalpur, Odisha, 768018, India"
Velagapudi Ramakrishna Siddhartha Engineering College,16.4852497,80.69298454,"Velagapudi Ramakrishna Siddhartha Engineering College, Panta Kaluva Road, Kanuru, Vijayawada, Penamaluru, Krishna, Andhra Pradesh, 521137, India"
Vellore Institute of Technology,12.96972795,79.16069433,"Vellore Institute of Technology, Tiruvalam - Katpadi - Venkatagirikottah Road, Katpadi, Vellore, Tamil Nadu, 632014, India"
Vidyashilp University,13.20169805,77.60084031,"Vidyashilp University, The Retreat Boulevard, The Retreat, Tharbanahalli, Tharabanahalli, Tarabanahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 562157, India"
Vijayanagara Sri Krishnadevaraya University,15.15101445,76.87634342,"Vijayanagara Sri Krishnadevaraya University, VSK University Road, Ballari, Bellary taluk, Ballari, Karnataka, 583275, India"
Vijaybhoomi University,19.02121355,73.52244262,"Vijaybhoomi University, Khetoba, Kamatpada, Jambrung, Karjat Taluka, Raigad, Maharashtra, India"
Vinoba Bhave University,24.02167385,85.37154118,"Vinoba Bhave University, NH 33, Sendur, Kacheri, Hazaribagh, Jharkhand, 825300, India"
Vishwakarma University,18.4591671,73.88377178,"Vishwakarma University Building 2, Kondhwa Budruk, Pune City, Pune, Maharashtra, India"
Visva Bharati,23.6794559,87.689454,"Visva-Bharati University, Shantiniketan, Bolpur, Bolpur Sriniketan, Birbhum, West Bengal, 731235, India"
VIT Bhopal University,23.0755086,76.8497778,"Vellore Institute of Technology - VIT Bhopal, Lab Complex Entrance, Kothri Kalan, Lasudiya Khas, Ashta Tahsil, Sehore, Madhya Pradesh, 466114, India"
VIT-AP University,16.49280345,80.49824267,"VIT-AP University, N11, Ainavolu, Amaravati, Thullur, Guntur, Andhra Pradesh, 522237, India"
William Carey University,25.59134025,91.91777011,"William Carey University, Bypass Connector, Mawpdang, Mawpat, East Khasi Hills, Meghalaya, 793005, India"
World University Of Design,28.94974225,77.10108597,"World University of Design, Inner footpath, Rai, Sonipat, Haryana, 131029, India"
Woxsen University,17.6446731,77.79825766,"Woxsen University, Kamkole, Munipally mandal, Sangareddy, Telangana, India"
Yenepoya,12.89822635,74.82407499,"Yenepoya Wood Industries, Urva Store, Mangaluru, Mangaluru taluk, Dakshina Kannada, Karnataka, 575001, India"
Yogi Vemana University,14.4715645,78.70824943,"Yogi Vemana University, MDR, Kopparthi Special Economic Zone, Kadapa, Pendlimarri, YSR, Andhra Pradesh, 516216, India"
University,,,
Kaushalya- the Skill University,,,
AKS University,,,
APG Shimla University,,,
APJ Abdul Kalam Technological University,,,
AAFT University Media and Arts,,,
Abhilashi University,,,
Abhyuday University,,,
Academy of Maritime Education and Training,,,
Acharaya N.G.Ranga Agricultural University,,,
Acharya Narendra Deva Krishi Evam Prodyogik Vishwavidyalaya,,,
Adani University,,,
Adichunchanagiri University,,,
Agrawan Heritage University,,,
AIPH University,,,
AISECT University,,,
Ajeenkya D.Y. Patil University,,,
Al-Falah University,,,
Al-Karim University,,,
Alard University,,,
Alipurduar University,,,
Amaltas University,,,
Amrapali University,,,
Andhra Pradesh Fisheries University,,,
Anjaneya University,,,
Apeejay Stya University,,,
Apex Professional University,,,
Arka Jain University,,,
Arni University,,,
Arunachal University of Studies,,,
Arunodaya University,,,
Aryabhatta Knowledge University,,,
Aryavart University,,,
ASBM University,,,
Asian International University,,,
Assam Rajiv Gandhi University of Co-operative Management,,,
Assam Skill University,,,
Atal Bihari Bajpayee Vishwavidyalaya (Formerly Bilaspur Vishwavidyalaya),,,
Atal Bihari Vajpayee Hindi Vishwavidyalaya,,,
Atal Bihari Vajpayee Medical University,,,
Atal Medical and Research University(Formerly Himachal Pradesh University of Health Sciences),,,
ATLAS SKILLTECH UNIVERSITY,,,
Atmiya University,,,
Auniati University,,,
"AURO University, Surat",,,
Aurora Higher Education and Research Academy,,,
Avinashilingam Institute for Home Science & Higher Education for Women,,,
Awadesh Pratap Singh University,,,
B.L.D.E.,,,
B.S. Abdur Rahman Institute of Science and Technology,,,
Baba Amte Divyang University,,,
Baba Mast Nath University,,,
Babu Dinesh Singh University,,,
Bagalkot University,,,
Banasthai Vidyapith,,,
Bankura University,,,
Bareilly International University,,,
Barkatullaah University,,,
Bhagwan Mahavir University,,,
Bhagwant Global University,,,
Bhagwant University,,,
Bhaikaka University,,,
Bhakta Kavi Narsinh Mehta University,,,
Bharathiar University,,,
Bharatiya Engineering Science and Technology Innovation University,,,
Bharti Vishwavidyalay,,,
Bhartiya Skill Development University,,,
Bhatkhande Sanskriti Vishwavidyalaya,,,
